battery_id,cycle,voltage,temperature,capacity,soh,rul,capacity_loss,cycle_squared,voltage_squared,temperature_squared,voltage_temp_interaction,capacity_per_cycle
B0005,15,3.565634950208217,32.00004598138285,1.8172992925920552,0.976005513492408,153,0.024085240186518697,225,12.713752598146355,1024.0029428106166,114.1004823594887,0.12115328617280369
B0005,16,3.559994137027421,31.934592080993266,1.7968950909031398,0.965047157085199,152,0.035042577633132455,256,12.673558255669612,1019.8181713794378,113.68696057669834,0.11230594318144624
B0005,17,3.5586133415017773,31.958117234073352,1.8173331008203384,0.9760236706651644,151,0.02406708470210328,289,12.663728914314445,1021.3212571467762,113.72658235845131,0.10690194710707873
B0005,18,3.5591189041401865,31.965008645476725,1.8084160844930317,0.9712346647293618,150,0.028855645333139557,324,12.667327373808043,1021.7617777054018,113.7672665411207,0.10046756024961287
B0005,19,3.564278368616401,31.87500939217925,1.8081381684417832,0.9710854061017862,149,0.02900489008193141,361,12.704080288986791,1016.0162237515154,113.61140647598911,0.09516516676009386
B0005,20,3.5632435756209606,32.24684640816457,1.8523767968843516,0.994844368340584,148,0.005248137065520853,400,12.69670477920405,1039.8591032717563,114.90336829792827,0.09261883984421758
B0005,21,3.559804801759603,32.62250010726094,1.8621496132914117,1.0000929934484686,147,0.0,441,12.672210226630726,1064.22751324824,116.12973252723066,0.08867379110911484
B0005,22,3.5614876690927493,32.26410762598871,1.8415475566742463,0.9890283763380114,146,0.011063588269231817,484,12.684194417099704,1040.9726409013826,114.90822146424011,0.08370670712155664
B0005,23,3.5640263392404927,31.948491054200577,1.8405159641101465,0.988474345400816,145,0.011617567689970465,529,12.702283746799989,1020.7060806403343,113.8652636161601,0.08002243322218028
B0005,24,3.559694165479912,31.855407770729308,1.8199732361436336,0.9774415915560194,144,0.022649295656340884,576,12.671422551751727,1014.7670042394411,113.39550918044857,0.0758322181726514
B0005,25,3.5575955020525787,31.7919325371283,1.840332339495856,0.9883757272828808,143,0.011716176637919573,625,12.65648575622474,1010.7269744453171,113.10283619564666,0.07361329357983423
B0005,26,3.565914193388977,31.65359519098474,1.8287255973537373,0.9821421672025076,142,0.017949157091946222,676,12.715744034612959,1001.9500885147321,112.87400436332155,0.07033559989822066
B0005,27,3.5628427757194934,31.56095538857845,1.8201244782196035,0.977522818187549,141,0.022568076577653362,729,12.693848644496585,996.093905039839,112.44672190100195,0.06741201771183716
B0005,28,3.556833231052199,31.56558649878708,1.8193301668811837,0.9770962223874584,140,0.02299463271081814,784,12.651062633517224,996.3862510124093,112.27352701653852,0.0649760773886137
B0005,29,3.568290947384154,31.505850682292653,1.8081174735813892,0.9710742916431344,139,0.029016003507107535,841,12.732700285183704,992.6186272149205,112.42204177926175,0.06234887839935825
B0005,30,3.5669461267660054,31.500679894512725,1.809389854426699,0.9717576412297142,138,0.028332717461653334,900,12.723104671251008,992.2928338165582,112.36122814022795,0.060312995147556635
B0005,31,3.5555778524083497,31.937535198015297,1.8599722319147571,0.9989236009123834,137,0.0011692838003526385,961,12.642133864536772,1020.006154524466,113.5563928105753,0.059999104255314746
B0005,32,3.566249609695861,32.018959004954816,1.8336069405338973,0.9847637595161708,136,0.015327808546523936,1024,12.71813627865588,1025.213735760977,114.18760005428788,0.05730021689168429
B0005,33,3.565151716111388,31.802992654035062,1.8228257807678565,0.9789735897756155,135,0.02111743988929493,1089,12.710306758891976,1011.4303417526081,113.38249383801097,0.05523714487175323
B0005,34,3.5646590685392043,31.39007083489529,1.8121748135179705,0.9732533417117492,134,0.026837156057030853,1156,12.706794274918789,985.3365470197439,111.89490066369748,0.05329925922111678
B0005,35,3.563826424333384,31.32256716616398,1.8075267104114792,0.9707570141790696,133,0.029333251469190302,1225,12.700858782776875,981.1032138788539,111.62819254473244,0.051643620297470834
B0005,36,3.55794341054819,31.92433445248109,1.8075203422202648,0.9707535940546236,132,0.029336671275616677,1296,12.658961312663285,1019.1631302338711,113.58497540134165,0.050208898395007355
B0005,37,3.5606625287077325,31.611845035373697,1.7856869042866648,0.9590276467169708,131,0.04106152827838394,1369,12.678317643343345,999.3087465404807,112.55911208077069,0.04826180822396391
B0005,38,3.5586243793608547,31.44698679955994,1.791061005185294,0.9619138813226342,130,0.03817556204867245,1444,12.663807473381429,988.9129787716971,111.90801388235299,0.04713318434698142
B0005,39,3.558098767106845,31.275967975869484,1.781193150844473,0.9566142147887612,129,0.04347473579410488,1521,12.66006683648725,978.1861728276135,111.28298309501437,0.045671619252422385
B0005,40,3.55512933100377,31.525572858904397,1.775965654284422,0.9538067160541442,128,0.04628197347400931,1600,12.638944560163313,993.8617440820896,112.0774887473874,0.04439914135711055
B0005,41,3.5624075048422243,32.01143947851528,1.770784907400195,0.9510243248742072,127,0.04906410593385491,1681,12.690747230556203,1024.7322574866464,114.03779223906548,0.043189875790248654
B0005,42,3.5557637635846646,32.25414815646172,1.7595563551602034,0.9449938768685084,126,0.05509399319954278,1764,12.64345594242178,1040.3300732989828,114.68813124003769,0.041894198932385794
B0005,43,3.5608117300192483,31.80684128585117,1.7729594478171768,0.95219219163393,125,0.04789634776799068,1849,12.679380176642672,1011.6751525833265,113.25817354551936,0.04123161506551574
B0005,44,3.55710005650233,31.692044794724936,1.765608590610129,0.948244312937108,124,0.0518438593720959,1936,12.65296081196888,1004.3857032708519,112.73177432999044,0.040127467968412024
B0005,45,3.549167170251299,31.44210470345508,1.7598574295430482,0.9451555729957372,123,0.05493231210759619,2025,12.596587602389613,988.6059481830321,111.59328577710673,0.039107942878734404
B0005,46,3.5526452447208428,31.29942787454077,1.744776071394237,0.937055922726684,122,0.06303120923227701,2116,12.621288234837616,979.6541852735796,111.19576360097025,0.037929914595526894
B0005,47,3.55190632746862,31.305445102883244,1.738996152905534,0.9339517382175576,121,0.06613510509942311,2209,12.616038559111619,980.0308930896365,111.19400854515251,0.036999918146926256
B0005,48,3.564861551020512,34.24255323544091,1.796530689781726,0.964851450464351,120,0.035238266056239254,2304,12.70823787794437,1172.5524520820047,122.06996143779632,0.03742772270378596
B0005,49,3.562942516564363,33.424519180020944,1.786078115951081,0.959237752307706,119,0.04085144222427528,2401,12.694559376341996,1117.198482415588,119.08964048221763,0.03645057379492002
B0005,50,3.5589785643221226,32.65292545505136,1.7702801528983378,0.9507532395451253,118,0.049335166056121316,2500,12.666328421304357,1066.213540773141,116.21106175693598,0.03540560305796676
B0005,51,3.5584505671595306,32.20140726040297,1.759959835420017,0.9452105714766936,117,0.05487731874066282,2601,12.662570438917985,1036.9306295503334,114.58711592911598,0.03450901638078465
B0005,52,3.552628428865765,31.972189793138387,1.7440803892798278,0.9366822971042732,116,0.0634048001131835,2704,12.621168753585234,1022.2209201684625,113.58531039219528,0.03354000748615053
B0005,53,3.548858076090237,32.067896119540606,1.7446256299771887,0.9369751261000112,115,0.06311199834609171,2809,12.594393644230898,1028.3499615336475,113.80441212705445,0.03291746471655073
B0005,54,3.549672607347228,32.41186556408571,1.744587459585423,0.9369546261675192,114,0.06313249637240148,2916,12.600175619351266,1050.529029344365,115.05151134585594,0.032307175177507835
B0005,55,3.550412136480232,32.07523535235163,1.7345423289896662,0.9315597509891846,113,0.06852686990933843,3025,12.605426338866126,1028.820722908748,113.88030487544903,0.031537133254357565
B0005,56,3.549476639377589,31.989951063385003,1.7187009352330174,0.92305191317132,112,0.07703391662759251,3136,12.598784413487223,1023.3569690377673,113.54758399431734,0.030691088129161024
B0005,57,3.55063337765996,31.85035063391357,1.7134425910765343,0.9202278473118942,111,0.07985771989181512,3249,12.606997382552978,1014.4448355032387,113.08891805094659,0.03006039633467604
B0005,58,3.544294910722307,32.173506392542926,1.7089771529492177,0.9178296225119472,110,0.08225572169330508,3364,12.562026414172047,1035.1345135910005,114.0323949671815,0.02946512332671065
B0005,59,3.5439049210455336,32.54849275590455,1.6975872125544504,0.9117124987839196,109,0.08837227662179714,3481,12.55926208941075,1059.4043806811708,115.34876365026503,0.028772664619566957
B0005,60,3.5399546654303444,32.36639680203205,1.69184247481018,0.9086272085761746,108,0.09145727994444453,3600,12.531279033302061,1047.5836419465904,114.57557736252313,0.028197374580169667
B0005,61,3.5440426503820737,32.22136771354016,1.687799886269762,0.9064560809472184,107,0.09362820569152908,3721,12.560238307727193,1038.2165373311684,114.19390143043024,0.027668850594586264
B0005,62,3.5416426622117743,32.09430003353101,1.6774587713886095,0.9009022433483124,106,0.09918152686794857,3844,12.543232746798504,1030.044094642309,113.66654221257821,0.027055786635300155
B0005,63,3.538897681692701,32.28920156801328,1.671866934117227,0.8978990704369108,105,0.10218442052991317,3969,12.523796801489974,1042.5925378997915,114.26818057275052,0.02653757038281313
B0005,64,3.542215796667134,32.17624462604895,1.671954341387372,0.8979460137103323,104,0.10213748162150249,4096,12.54729275015818,1035.3107182353438,113.97520199181658,0.02612428658417769
B0005,65,3.539248283871917,32.536783791646684,1.6671795589887557,0.8953816513261215,103,0.10470160555898622,4225,12.526278414890308,1058.6422995043624,115.15575619729712,0.025648916292134703
B0005,66,3.5352470829841747,32.415002505463384,1.6568276366277004,0.8898220094218843,102,0.11026073050102447,4356,12.497971937748115,1050.7323874291974,114.59504305236415,0.025103449039813642
B0005,67,3.5379894941468115,32.25788723883284,1.645627833351484,0.8838070014415388,101,0.116275179177047,4489,12.51736966069321,1040.5712891132548,114.1280661543631,0.024561609453007224
B0005,68,3.530709628779709,32.344521894825874,1.646079337822721,0.8840494881112305,100,0.11603271505493018,4624,12.465910482757751,1046.1680966048702,114.19911489233783,0.02420704908562825
B0005,69,3.528938688278568,32.42278451669724,1.6300002474336397,0.8754139920563663,99,0.12466740813990784,4761,12.45340826562926,1051.2369558161824,114.41801866269223,0.02362319199179188
B0005,70,3.5323747236410323,32.408501968577056,1.6307089087246869,0.8757945883236296,98,0.12428684726231298,4900,12.477671188218059,1050.310999847263,114.47897318487223,0.023295841553209812
B0005,71,3.529959033671946,32.38433757410582,1.6250520670531623,0.8727565039074482,97,0.12732464918281816,5041,12.46061077940218,1048.745320113642,114.31538496919667,0.022888057282438905
B0005,72,3.5289898102222432,32.41631605827935,1.614290135203829,0.8669766607833157,96,0.13310395486938498,5184,12.453769080652425,1050.8175467902597,114.3968490546115,0.022420696322275405
B0005,73,3.527988002666816,32.378590714765785,1.6094898791420145,0.8643986174188548,95,0.1356817585149953,5329,12.446699346960989,1048.373136674317,114.23127958495284,0.02204780656358924
B0005,74,3.524123492217535,32.421676502357634,1.6097749939595052,0.8645517422425885,94,0.1355286479295431,5476,12.419446388399514,1051.1651072235293,114.25799181903578,0.02175371613458791
B0005,75,3.525669093493542,32.364497390301715,1.5933630825336658,0.8557375000845335,93,0.14434207049704062,5625,12.430342556815575,1047.4606913268465,114.10650817543915,0.021244841100448875
B0005,76,3.5237236373863072,32.34308993544963,1.5887637436553814,0.8532673620495251,92,0.14681197884675423,5776,12.416628272674988,1046.0754665725833,113.96811051165504,0.0209047861007287
B0005,77,3.5199169897212714,32.22329344492796,1.587878891135231,0.8527921398658073,91,0.14728715684203164,5929,12.389815614528457,1038.3406404379373,113.42331806157601,0.020621803780977027
B0005,78,3.527398721718745,32.74877673362185,1.5984427178373324,0.8584655879031546,90,0.14161423634912373,6084,12.442541741983037,1072.482377548612,115.5179931880303,0.020492855356888877
B0005,79,3.5166799904274133,32.299963413871126,1.5720590335778637,0.8442958683591847,89,0.15578263832453465,6241,12.367038155072551,1043.2876365374132,113.58863502909811,0.019899481437694478
B0005,80,3.5154619076581684,31.989420062675965,1.567871418126097,0.842046852038114,88,0.15803144552126935,6400,12.358472424195607,1023.3229959463355,112.45758767841333,0.019598392726576215
B0005,81,3.515868434864105,32.102612573309735,1.568030227348647,0.8421321427095151,87,0.15794616278060425,6561,12.36133085127377,1030.5777340320242,112.86856222317124,0.019358397868501815
B0005,82,3.515252200712903,32.60943761363093,1.5625089947451285,0.839166889003494,86,0.1609111407630982,6724,12.356998034616907,1063.3754214772878,114.63039733532625,0.01905498774079425
B0005,83,3.512970379452973,32.874870853463214,1.552040932462532,0.8335448725612691,85,0.16653263444324018,6889,12.340960886913967,1080.7571336318852,115.48844753655816,0.01869928834292207
B0005,84,3.5135499367557896,32.72228574183435,1.5518723897044544,0.8334543543610952,84,0.1666231442265973,7056,12.345033158076614,1070.7479841702554,114.97138499872695,0.01847467130600541
B0005,85,3.5141762633671427,32.41864084122644,1.5464329015561638,0.8305330026360659,83,0.16954422431031635,7225,12.349434810013054,1050.9682739924351,113.92481813486258,0.018193328253601926
B0005,86,3.5109240660870107,32.26726772836726,1.5308920204996197,0.8221865592860096,82,0.1778898915679944,7396,12.326587797828948,1041.1765666541312,113.28792681439735,0.017801070005809532
B0005,87,3.5104907057050654,32.54976582825492,1.5315419148433151,0.822535593958075,81,0.17754088935084889,7569,12.323544994841647,1059.4872554742317,114.26565041296523,0.017603930055670288
B0005,88,3.5139609504086966,32.86772312173408,1.5256728538922997,0.8193835342667711,80,0.18069265594850792,7744,12.34792156099719,1080.287223206973,115.49589557861859,0.017337191521503405
B0005,89,3.5116650674248517,32.95356237464176,1.525761730348839,0.8194312665868991,79,0.18064492806676036,7921,12.331791545771988,1085.9372731794053,115.72187383823542,0.01714339022863864
B0005,90,3.524360572714186,32.74405576872055,1.6088291115400013,0.8640437431142585,78,0.13603659982167493,8100,12.421117446502265,1072.1731881850815,115.4018591420332,0.017875879017111126
B0005,91,3.51845800757932,33.24446965214451,1.5668525006525575,0.8414996284321717,77,0.1585786182437332,8281,12.379546751099038,1105.1947624523573,116.96927045531555,0.017218159347830303
B0005,92,3.5159742112086634,33.2624731865551,1.5510905085243931,0.833034434348059,76,0.16704302519345438,8464,12.362074653884383,1106.3921224862968,116.94999792494738,0.016859679440482535
B0005,93,3.518496072418321,33.03643936473194,1.5354064708080608,0.8246111067501434,75,0.17546556954992543,8649,12.37981461162315,1091.4063258996102,116.23858215149534,0.01650974699793614
B0005,94,3.511234290365972,32.87155280740764,1.5352122586836148,0.8245068024646472,74,0.17556986413670828,8836,12.328766241841832,1080.538983970189,115.41972339494554,0.016332045305144836
B0005,95,3.509311050251654,32.89257892234494,1.5199876878691,0.8163302378689896,73,0.18374566843613005,9025,12.315264047418365,1081.9217481626906,115.43029068345973,0.015999870398622107
B0005,96,3.511603946836176,32.80043972651701,1.5149541369045276,0.8136269002768308,72,0.1864487546589796,9216,12.33136227943541,1075.8688462528755,115.18215360159925,0.015780772259422163
B0005,97,3.507014738079957,32.94959585616287,1.509594580001059,0.8107484767232725,71,0.18932691056289497,9409,12.29915237311003,1085.6758670844656,115.55471828134148,0.015562830721660403
B0005,98,3.50459112062193,32.960269493186814,1.5098574809727934,0.8108896712964291,70,0.1891857291186878,9604,12.282158922742074,1086.3793650635014,115.51226779912838,0.0154067089895183
B0005,99,3.5071819711747723,32.97614022461952,1.499146951062914,0.8051374342889753,69,0.19493743125552532,9801,12.300325378933362,1087.4258241137695,115.65332447471678,0.01514289849558499
B0005,100,3.506281533871427,33.07671101833386,1.4889220009131896,0.799645984552547,68,0.20042837037059003,10000,12.294010194767766,1094.0688117903685,115.97626104478557,0.014889220009131897
B0005,101,3.504895347985236,32.96964993935984,1.4834343534015664,0.7966987681808244,67,0.2033753126959833,10201,12.284291400328549,1086.9978171239304,115.55517269716402,0.014687468845560063
B0005,102,3.506000017513587,32.964574486332204,1.478228770314027,0.7939030383772133,66,0.20617078253921373,10404,12.292036122805271,1086.663171064944,115.57379872640864,0.014492438924647324
B0005,103,3.4977709271002486,33.111834043497964,1.4941926930669056,0.8024766820732678,65,0.19759793606171627,10609,12.234401458467733,1096.3935537241507,115.81761046031545,0.01450672517540685
B0005,104,3.508967078963045,33.68551572221917,1.499125945084069,0.8051261527398917,64,0.19494871175559636,10816,12.312849961246446,1134.713969471875,118.20136570715914,0.01441467254888528
B0005,105,3.5016093005136573,33.5760841644228,1.4891238619078542,0.7997543967687156,63,0.20031996823510978,11025,12.261267693443743,1127.3534278164036,117.57032858497222,0.01418213201817004
B0005,106,3.504676840294114,33.43261492023291,1.472749637729354,0.7909603950638109,62,0.20911315223151172,11236,12.282759754893936,1117.73974040458,117.17051122141173,0.0138938645068807
B0005,107,3.4982225551616586,33.18267299918187,1.4569458854866044,0.782472773137325,61,0.2175999849381577,11449,12.237561045441764,1101.0897873706333,116.08037512629177,0.013616316686790695
B0005,108,3.4985679816689683,33.26986446906512,1.4572024502825045,0.7826105647803345,60,0.21746220610767653,11664,12.239977922359278,1106.8838817899616,116.39688258593728,0.01349261528039356
B0005,109,3.494393368640284,33.54810808142327,1.4633267575442508,0.7858997080041018,59,0.2141733687242392,11881,12.210785014797192,1125.4755558428576,117.23028641015301,0.01342501612425918
B0005,110,3.4988842100643502,33.6955129895967,1.4520940416123058,0.779867023830525,58,0.2202054919498756,12100,12.242190715437632,1135.3875956320799,117.8966983493181,0.013200854923748234
B0005,111,3.500098444194064,33.36594189092708,1.441677863307233,0.7742728723901363,57,0.22579912321920304,12321,12.250689119049708,1113.2860782687228,116.78408130150343,0.012988088858623719
B0005,112,3.4946556093421144,33.3510952380545,1.436499200568125,0.7714916005289242,56,0.22858013646440334,12544,12.212617827906305,1112.2955535777814,116.55059205137023,0.01282588571935826
B0005,113,3.4935237102418424,33.5764735792387,1.4364422101502656,0.7714609930432592,55,0.22861074110403734,12769,12.204707914021927,1127.3795780173145,117.30020655537918,0.012711877965931553
B0005,114,3.4958516734579206,33.801910381454185,1.4310797631466134,0.7685810173217531,54,0.23149044903157268,12996,12.220978922818544,1142.5691454358603,118.16646497308128,0.012553331255672047
B0005,115,3.4967778621300702,33.65385947429708,1.4259534929105735,0.7658278835729964,53,0.23424332678073434,13225,12.227455417082945,1132.5822575157351,117.68007078495835,0.012399595590526726
B0005,116,3.4931602985955785,33.46804681726649,1.4204547686377509,0.7628747182747284,52,0.23719621747951303,13456,12.202168871684352,1120.1101577627417,116.90925241361342,0.012245299729635784
B0005,117,3.490796420662152,33.32072329226924,1.4154803493726162,0.760203138172879,51,0.23986754916501718,13689,12.18565965050769,1110.270600719974,116.31586160252746,0.012098122644210394
B0005,118,3.485532798466319,33.672039171509226,1.415642103141681,0.7602900102533772,50,0.2397806851623021,13924,12.148938889184448,1133.8062219676517,117.36499692353806,0.011996966975776959
B0005,119,3.492071570520047,33.95602225731446,1.4106884922681455,0.7576296055836707,49,0.2424408424548088,14161,12.194563853634348,1153.011447539235,118.57685997271376,0.011854525145110466
B0005,120,3.492241157133948,33.766042548332734,1.4364795997811262,0.7714810736573969,48,0.22859066235709147,14400,12.195748299580256,1140.1456293758165,117.91916350082363,0.011970663331509385
B0005,121,3.496386552501217,34.01536501077074,1.4413047685524851,0.7740724967342534,47,0.2259994802431955,14641,12.224718924511345,1157.0450568159665,118.93086480207924,0.011911609657458555
B0005,122,3.495158816010435,33.62657444287112,1.420410627364207,0.7628510115982735,46,0.23721992195160746,14884,12.216135149135468,1130.746508761953,117.53021811623218,0.011642710060362353
B0005,123,3.4911656351735982,33.29811170420356,1.415267239717584,0.7600886847093589,45,0.23998199198610481,15129,12.188237492217073,1108.7642430656183,116.24922329788726,0.011506237721281171
B0005,124,3.487164214172966,33.311806260965064,1.409481541898724,0.7569813963316947,44,0.24308899143317575,15376,12.16031425660856,1109.676436368071,116.16373870270033,0.011366786628215516
B0005,125,3.4898174723067257,33.1898322916545,1.3997545153129725,0.7517573632754557,43,0.24831253873373815,15625,12.178825990017303,1101.5649675481516,115.82645663434583,0.01119803612250378
B0005,126,3.481945510646848,33.323027054539054,1.388654828403097,0.745796124162978,42,0.25427322354158044,15876,12.123944539113738,1110.4241320775418,116.02896445371572,0.011021070066691247
B0005,127,3.484726754629247,33.25767354219466,1.389242801836222,0.7461119033606347,41,0.2539574737065896,16129,12.143320554428882,1106.0728494391947,115.89390478921096,0.01093891969949781
B0005,128,3.4852395299928105,33.05966538208851,1.3834855576092226,0.7430198963747854,40,0.2570491931827832,16384,12.146894581424506,1092.9414751756615,115.22085263798975,0.010808480918822052
B0005,129,3.482234810079579,33.0781701907413,1.372644520522714,0.7371975686979192,39,0.26287097947166616,16641,12.125959272529961,1094.1653431676461,115.18595569193602,0.010640655197850497
B0005,130,3.4823091282997063,33.08146254660968,1.3735657772546188,0.7376923422629266,38,0.26237625191308056,16900,12.12647686503946,1094.383164222739,115.19987900356374,0.010565890594266299
B0005,131,3.478200841952514,33.21041393230103,1.3735621290076736,0.7376903829218606,37,0.2623782110719576,17161,12.097881096959178,1102.9315935547743,115.51248970092095,0.010485207091661631
B0005,132,3.478511934709336,33.06310637086438,1.3730358152022468,0.7374077188730616,36,0.2626608488372961,17424,12.100045279915287,1093.169002891093,115.01041010961603,0.0104017864788049
B0005,133,3.4819675275419253,33.58424709691084,1.3784319824146225,0.7403058044952122,35,0.25976303269306167,17689,12.124097862856429,1127.9016530663644,116.93925782838772,0.010364150243718966
B0005,134,3.491147724520651,33.69028889006327,1.3891300631172707,0.7460513554851532,34,0.254018015952039,17956,12.188112434425719,1135.0355654959208,117.61777539698775,0.010366642262069185
B0005,135,3.481709257148688,33.6416320611531,1.3672070872362343,0.7342773205646126,33,0.2657909560662798,18225,12.122299351314869,1131.7594077380045,117.13038177290686,0.010127459905453587
B0005,136,3.4797127153933185,33.46716682605322,1.3730378805643206,0.7374088281040945,32,0.2626597397094048,18496,12.108400581669942,1120.0512553628773,116.45612595280684,0.010095866768855299
B0005,137,3.4818238310326657,33.072157587811496,1.3573939330971494,0.72900703152442,31,0.2710607550496922,18769,12.12309719034699,1093.7676075130375,115.15142643290987,0.009907984913117878
B0005,138,3.479930482016216,33.610157882993725,1.3629399858313298,0.7319856152220778,30,0.26808244831504824,19044,12.109916159665612,1129.6427129197652,116.96101292240746,0.00987637670892268
B0005,139,3.4756256359863715,33.79459259010141,1.3577597122167384,0.7292034782180904,29,0.27086432662257853,19321,12.07997356152567,1142.0744883309371,117.45735236387154,0.009768055483573658
B0005,140,3.4794857801127,33.396318560436285,1.3523583624454916,0.7263026092316074,28,0.2737649258723347,19600,12.106821294006485,1115.3140933901411,116.2020155391519,0.009659702588896368
B0005,141,3.472670523210024,33.171101282149046,1.347261751763309,0.7235654045530981,27,0.2765018760324103,19881,12.059440562771783,1100.3219602705901,115.19230564493323,0.009555047884846162
B0005,142,3.4721167480235606,33.19118610383509,1.3420674321869428,0.7207757239726672,26,0.2792912972149463,20164,12.055594711905705,1101.654834979416,115.2436731578927,0.009451179099908048
B0005,143,3.4737936960424984,33.449484576299184,1.3419363608655273,0.7207053303215588,25,0.279361684320515,20449,12.067242642664603,1118.868018420077,116.19660865701888,0.009384170355702989
B0005,144,3.475217109740792,33.451217302378225,1.3370585082394704,0.7180856126578576,24,0.28198115839028914,20736,12.077133959835143,1118.9839390109285,116.25024271088202,0.009285128529440766
B0005,145,3.4701261873292726,33.19362810104814,1.336920900504098,0.718011708535972,23,0.2820550556402148,21025,12.041775755988393,1101.8169465106928,115.18607812591598,0.009220144141407573
B0005,146,3.4687421482941514,33.02361842235558,1.3314836181352123,0.7150915414550294,22,0.28497495119000105,21316,12.032172091352324,1090.559373705343,114.55041711080801,0.00911975080914529
B0005,147,3.468383177641392,33.067747363491335,1.3212700246888256,0.7096061909919116,21,0.2904597915988949,21609,12.0296818669458,1093.4759156956882,114.69161867802885,0.008988231460468201
B0005,148,3.473454829094707,33.32655479018399,1.321592693680126,0.7097794847998308,20,0.29028651390466587,21904,12.06488844976134,1110.6592541831355,115.75828267305393,0.008929680362703555
B0005,149,3.469542767132813,33.269367830631865,1.321362505200723,0.7096558589194073,19,0.29041012828976154,22201,12.037727012963616,1106.8508358498823,115.42949452384987,0.008868204732890758
B0005,150,3.467703935690853,32.881946880580784,1.326941823474861,0.7126523083316121,18,0.28741395750181054,22500,12.024970585605832,1081.2224306573364,114.02485661096755,0.00884627882316574
B0005,151,3.47168286657471,33.32386124268302,1.357524928475529,0.7290773843892793,17,0.2709904087265801,22801,12.052581926068397,1110.4797281215917,115.68987812433568,0.008990231314407477
B0005,152,3.475544932470285,33.32135627821265,1.3479098000325125,0.7239134477655342,16,0.27615386518270313,23104,12.079412577619879,1110.3127842195813,115.80987095577889,0.008867827631792845
B0005,153,3.4777884634852527,33.05358108682469,1.3321306671386468,0.7154390479980771,15,0.2846274769597802,23409,12.095012596751115,1092.539222663295,114.95336298063326,0.008706736386527103
B0005,154,3.4726939640608814,33.130052045626,1.3267600507608592,0.71255468480213,14,0.2875115719537882,23716,12.059603368024877,1097.6003485458875,115.05053176786828,0.008615325004940645
B0005,155,3.4668478650529853,33.18128407001395,1.316038487896101,0.7067965223949162,13,0.2932691989394134,24025,12.019034119422441,1100.9976125349617,115.0344638378445,0.008490570889652264
B0005,156,3.473256756144175,33.084745445473835,1.316545280897043,0.7070687025278944,12,0.2929970441150509,24336,12.063512494101158,1094.6003811918017,114.91181564380221,0.008439392826263097
B0005,157,3.4628275330380416,33.05123454882633,1.310634044151562,0.7038939917476359,11,0.2961714596954578,24649,11.991174523566329,1092.3841052015312,114.45072499657397,0.008347987542366637
B0005,158,3.468641053423186,32.9708005627432,1.3161900481238324,0.7068779198942138,10,0.2931878090088462,24964,12.03147075749271,1087.0736897481872,114.36387239615935,0.00833031676027742
